"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"1045","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Food","Returnees",0.0338983050847458,NA,0,0.080125127987075,NA,NA
"1138","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Healthcare/medication","Non-displaced",0.04,NA,0.0128124387801877,0.0671875612198123,NA,NA
"1230","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Healthcare/medication","Refugees",0,NA,0,0,NA,NA
"1327","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Healthcare/medication","IDPs",0.0337078651685393,NA,0.00716611951544759,0.0602496108216311,NA,NA
"1426","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Healthcare/medication","Migrants",0,NA,0,0,NA,NA
"1526","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Healthcare/medication","Returnees",0.0338983050847458,NA,0,0.080125127987075,NA,NA
"1625","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t know","Non-displaced",0.04,NA,0.0128124387801877,0.0671875612198123,NA,NA
"1724","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t know","Refugees",0,NA,0,0,NA,NA
"1824","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t know","IDPs",0.0280898876404494,NA,0.00379036801610429,0.0523894072647946,NA,NA
"1924","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t know","Migrants",0,NA,0,0,NA,NA
"2024","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t know","Returnees",0.0508474576271186,NA,0,0.106964692224368,NA,NA
"2124","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Livelihoods / job opportunities","Non-displaced",0.05,NA,0.0197621126431429,0.0802378873568571,NA,NA
"2222","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Livelihoods / job opportunities","Refugees",0,NA,0,0,NA,NA
"2320","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Livelihoods / job opportunities","IDPs",0.0786516853932584,NA,0.0390625901830178,0.118240780603499,NA,NA
"2420","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Livelihoods / job opportunities","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"2520","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Livelihoods / job opportunities","Returnees",0.0169491525423729,NA,0,0.0499219365118183,NA,NA
"2619","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t want to answer","Non-displaced",0.025,NA,0.00333907731455918,0.0466609226854408,NA,NA
"2717","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t want to answer","Refugees",0,NA,0,0,NA,NA
"2815","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t want to answer","IDPs",0.0617977528089888,NA,0.0263862618528847,0.0972092437650929,NA,NA
"2915","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t want to answer","Migrants",0,NA,0,0,NA,NA
"3015","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","I don’t want to answer","Returnees",0.0508474576271186,NA,0,0.106964692224368,NA,NA
"3119","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Safe and dignified return to country of origin (only for refugee and migrants)","Non-displaced",0.05,NA,0.0197621126431429,0.0802378873568571,NA,NA
"3217","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Safe and dignified return to country of origin (only for refugee and migrants)","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"3317","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Safe and dignified return to country of origin (only for refugee and migrants)","IDPs",0.0561797752808989,NA,0.0223153058846873,0.0900442446771104,NA,NA
"3416","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Safe and dignified return to country of origin (only for refugee and migrants)","Migrants",0,NA,0,0,NA,NA
"3513","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Safe and dignified return to country of origin (only for refugee and migrants)","Returnees",0.0677966101694915,NA,0.00357917427943043,0.132014046059553,NA,NA
"3611","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cash assistance","Non-displaced",0.075,NA,0.0384568367452406,0.111543163254759,NA,NA
"3710","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cash assistance","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"3810","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cash assistance","IDPs",0.0955056179775281,NA,0.0522814111018569,0.138729824853199,NA,NA
"3910","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cash assistance","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"4010","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cash assistance","Returnees",0.0847457627118644,NA,0.0136041833366684,0.15588734208706,NA,NA
"4114","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cooking stove and fuel","Non-displaced",0.045,NA,0.0162384304205982,0.0737615695794018,NA,NA
"4213","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cooking stove and fuel","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"4313","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cooking stove and fuel","IDPs",0.0786516853932584,NA,0.0390625901830179,0.118240780603499,NA,NA
"4411","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cooking stove and fuel","Migrants",0,NA,0,0,NA,NA
"4510","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Cooking stove and fuel","Returnees",0.0338983050847458,NA,0,0.080125127987075,NA,NA
"466","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Shelter/housing / cash grants to rehabilitate damaged houses / maintenance support","Non-displaced",0.045,NA,0.0162384304205982,0.0737615695794018,NA,NA
"476","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Shelter/housing / cash grants to rehabilitate damaged houses / maintenance support","Refugees",0,NA,0,0,NA,NA
"486","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Shelter/housing / cash grants to rehabilitate damaged houses / maintenance support","IDPs",0.0449438202247191,NA,0.0144747579395576,0.0754128825098806,NA,NA
"496","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Shelter/housing / cash grants to rehabilitate damaged houses / maintenance support","Migrants",0.285714285714286,NA,0,0.620735707862576,NA,NA
"506","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Shelter/housing / cash grants to rehabilitate damaged houses / maintenance support","Returnees",0.0338983050847458,NA,0,0.080125127987075,NA,NA
"5113","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Protection support services (legal assistance, psychological support, protection of children, protection against violence)","Non-displaced",0.05,NA,0.019762112643143,0.0802378873568571,NA,NA
"5212","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Protection support services (legal assistance, psychological support, protection of children, protection against violence)","Refugees",0.176470588235294,NA,0,0.357884630763078,NA,NA
"5312","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Protection support services (legal assistance, psychological support, protection of children, protection against violence)","IDPs",0.0674157303370786,NA,0.0305405373862195,0.104290923287938,NA,NA
"5411","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Protection support services (legal assistance, psychological support, protection of children, protection against violence)","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"558","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Protection support services (legal assistance, psychological support, protection of children, protection against violence)","Returnees",0.0169491525423729,NA,0,0.0499219365118183,NA,NA
"564","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Emergency Shelter Kit","Non-displaced",0.065,NA,0.0307967697653514,0.0992032302346486,NA,NA
"574","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Emergency Shelter Kit","Refugees",0,NA,0,0,NA,NA
"584","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Emergency Shelter Kit","IDPs",0.0224719101123595,NA,0.000675034078945494,0.0442687861457736,NA,NA
"594","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Emergency Shelter Kit","Migrants",0,NA,0,0,NA,NA
"604","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Emergency Shelter Kit","Returnees",0.0169491525423729,NA,0,0.0499219365118183,NA,NA
"6112","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Hygiene items (e.g. soap)","Non-displaced",0.06,NA,0.0270508517756108,0.0929491482243892,NA,NA
"6212","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Hygiene items (e.g. soap)","Refugees",0,NA,0,0,NA,NA
"6312","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Hygiene items (e.g. soap)","IDPs",0.0280898876404494,NA,0.00379036801610429,0.0523894072647946,NA,NA
"648","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Hygiene items (e.g. soap)","Migrants",0,NA,0,0,NA,NA
"653","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Hygiene items (e.g. soap)","Returnees",0.0338983050847458,NA,0,0.080125127987075,NA,NA
"662","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Education for children","Non-displaced",0.03,NA,0.00633256818879636,0.0536674318112036,NA,NA
"672","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Education for children","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"682","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Education for children","IDPs",0.00561797752808989,NA,0,0.0166099660848371,NA,NA
"692","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Education for children","Migrants",0,NA,0,0,NA,NA
"702","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Education for children","Returnees",0.0677966101694915,NA,0.00357917427943043,0.132014046059553,NA,NA
"7111","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Sanitation (e.g. latrines)","Non-displaced",0.08,NA,0.0423605258661602,0.11763947413384,NA,NA
"7211","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Sanitation (e.g. latrines)","Refugees",0.176470588235294,NA,0,0.357884630763078,NA,NA
"7311","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Sanitation (e.g. latrines)","IDPs",0.0674157303370786,NA,0.0305405373862195,0.104290923287938,NA,NA
"747","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Sanitation (e.g. latrines)","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"752","d.1b..what.is.the.second.priority.needs.of.the.household.","a.1..household.displacement.status","Sanitation (e.g. latrines)","Returnees",0.0169491525423729,NA,0,0.0499219365118183,NA,NA
